ds,sku_id,yhat,yhat_lower,yhat_upper
2024-07-12,SKU016,30.95151934337951,22.58183024271874,39.033463308627944
2024-07-13,SKU016,39.63471091362495,30.901589174254283,47.85887413345308
2024-07-14,SKU016,38.7359958453249,30.05876123893203,47.104887972533746
2024-07-15,SKU016,30.776021171017298,22.44431330597739,39.851323254318025
2024-07-16,SKU016,31.895591979850806,23.794962817054017,40.394550633418305
2024-07-17,SKU016,31.950206698487985,23.17564195362134,40.1194868161311
2024-07-18,SKU016,31.022100742569073,22.161208568426936,39.68643399499957
2024-07-19,SKU016,31.561383033665756,22.892290770068666,39.553291846974076
2024-07-20,SKU016,40.315259688199376,31.617685777596357,49.07230834330392
2024-07-21,SKU016,39.47191060189705,30.930082665344507,48.387897179730366
2024-07-22,SKU016,31.54996362626907,23.42331930184019,40.321494799363066
2024-07-23,SKU016,32.68868053724636,23.936613904994474,41.318802947430754
2024-07-24,SKU016,32.742543776710725,24.072432181743025,41.2111349994963
2024-07-25,SKU016,31.79333629425436,22.89279540569097,40.375939875351506
2024-07-26,SKU016,32.29129779668285,23.80224329683683,40.87521039868681
2024-07-27,SKU016,40.984351093232725,32.1883560953257,48.95452155874167
2024-07-28,SKU016,40.061964122317356,32.0284259057147,48.37826616689916
2024-07-29,SKU016,32.04459272191289,23.59227739181066,41.145147144020676
2024-07-30,SKU016,33.07381919881299,24.87215521961998,42.160109977487906
2024-07-31,SKU016,33.006877002508375,24.43542430409356,41.862721871911994
2024-08-01,SKU016,31.928655584336454,23.204012456194395,40.479182190413326
2024-08-02,SKU016,32.292770883069664,23.885537204690642,40.85188282826557
2024-08-03,SKU016,40.850697576024146,32.24881082280335,49.61404287982451
2024-08-04,SKU016,39.79553138049584,31.626344818442124,48.1958065574642
2024-08-05,SKU016,31.651329334878515,23.534927750351127,40.54428714443414
2024-08-06,SKU016,32.56314606853246,23.85309685224945,40.76523205181053
2024-08-07,SKU016,32.39145931217878,24.0546169925685,41.40320941405304
2024-08-08,SKU016,31.22408163870149,22.805163882398645,39.89282655237628
2024-08-09,SKU016,31.51714649377189,22.76045635910394,40.048113301411696
2024-08-10,SKU016,40.02416718968806,31.312625738514786,48.24729521028851
2024-08-11,SKU016,38.939739240344565,30.699183807465673,47.496824419542556
2024-08-12,SKU016,30.78883572797079,22.23587941924167,39.69725947157107
2024-08-13,SKU016,31.716815032508592,23.439811785017213,40.435005116187085
2024-08-14,SKU016,31.583835033844547,22.83164399760301,40.22253351811699
2024-08-15,SKU016,30.47677109239755,21.810173062868127,39.14547927624569
2024-08-16,SKU016,30.85022579854186,22.04190237288075,39.09267842708246
2024-08-17,SKU016,39.45562843127883,31.490854982974938,47.74558828849501
2024-08-18,SKU016,38.484993409889746,30.12301090237593,47.545105169142275
2024-08-19,SKU016,30.460285837516828,21.738752521927935,38.944722983035106
2024-08-20,SKU016,31.523511477933766,23.075033389521746,40.90853267114867
2024-08-21,SKU016,31.531222941513825,22.913985600721556,39.5841003545821
2024-08-22,SKU016,30.56653677186248,22.150797469370602,39.14663958886962
2024-08-23,SKU016,31.080246606771535,22.48005693324663,39.63691387062072
2024-08-24,SKU016,39.82002741595107,31.84682337090978,48.43687404075283
2024-08-25,SKU016,38.97429712465006,30.268551530412687,47.262112452697245
2024-08-26,SKU016,31.061680797492215,23.33785780604281,39.46168708351927
2024-08-27,SKU016,32.22119193343394,23.922096332293656,41.24211760660264
2024-08-28,SKU016,32.30682007258941,23.46928808150019,40.75639712443238
2024-08-29,SKU016,31.399617119609182,23.039958007765552,39.94006199296685
2024-08-30,SKU016,31.948865626234834,23.12844268478033,39.85803036001341
2024-08-31,SKU016,40.70132251352943,32.57169795758961,48.9368362020373
2024-09-01,SKU016,39.8451034750515,31.436595260059104,48.40450446509858
2024-09-02,SKU016,31.899152650242474,23.142337115026535,41.06682452907957
2024-09-03,SKU016,33.0034120329649,24.77305775447566,41.44255228964002
2024-09-04,SKU016,33.01338023067945,24.31909968997704,42.01574050198071
2024-09-05,SKU016,32.01215388004379,22.69891360222972,40.39020261707418
2024-09-06,SKU016,32.45153632226087,23.78996564285368,41.179662552572374
2024-09-07,SKU016,41.08120879764554,32.49935294177195,49.869798580761554
2024-09-08,SKU016,40.09253154504672,31.776933911433137,48.40233896962302
2024-09-09,SKU016,32.0079218404588,23.14775627778669,41.02147264113914
2024-09-10,SKU016,32.97092611591634,25.219631410113763,41.15100454709243
2024-09-11,SKU016,32.84067859762607,24.602653220037958,42.32297207234805
2024-09-12,SKU016,31.70384266283158,22.955964961107572,39.744646655715414
2024-09-13,SKU016,32.01562239222059,23.339006537179323,40.448598153106346
2024-09-14,SKU016,40.52884235047811,31.78093505893216,48.88049760834617
2024-09-15,SKU016,39.437665569925215,30.264423365351934,48.02960047801619
2024-09-16,SKU016,31.266899103451735,22.92836492478252,39.31048982676031
2024-09-17,SKU016,32.16200629369187,23.642860893685995,40.60845590330824
2024-09-18,SKU016,31.98351981989989,22.86074590932509,41.236248484728584
2024-09-19,SKU016,30.818952915356693,21.98741711009902,39.63355216922603
2024-09-20,SKU016,31.12379696219913,22.615755423917626,40.059610819690086
2024-09-21,SKU016,39.650603743995916,30.97673307750937,48.2168900932649
2024-09-22,SKU016,38.59272209131374,29.752778526639418,47.310745413275
2024-09-23,SKU016,30.473637568118058,21.699511902242136,38.50496176645631
2024-09-24,SKU016,31.437033172658086,22.46635006085386,40.10902381258864
2024-09-25,SKU016,31.34126352389068,21.702129715566613,40.24673212936422
2024-09-26,SKU016,30.271337965721383,21.603736257225158,38.65568811492206
2024-09-27,SKU016,30.679998528658345,22.659884644650628,38.98720715309351
2024-09-28,SKU016,39.31688852139912,30.8318315738914,47.36992915439007
2024-09-29,SKU016,38.372378817704686,30.29425005626282,46.874233776655565
2024-09-30,SKU016,30.366997733919437,21.91784554654166,39.559020349299146
2024-10-01,SKU016,31.44157971964656,22.994187776612147,40.01090659807735
2024-10-02,SKU016,31.4518226659981,22.286934786950315,39.602104359860064
2024-10-03,SKU016,30.48034676111964,22.13671328119057,39.40820778279642
2024-10-04,SKU016,30.977838569992443,22.810632741447797,39.10512724943311
2024-10-05,SKU016,39.69227415637873,31.00506459641105,48.17981882948156
2024-10-06,SKU016,38.81278672291847,29.124762983208154,47.03768951237062
2024-10-07,SKU016,30.859123490716826,22.759918387865067,39.368467739876955
2024-10-08,SKU016,31.971806313134557,23.2947218894128,41.060048251782725
2024-10-09,SKU016,32.006685572340416,23.92621499105907,40.56464973833983
2024-10-10,SKU016,31.04698050814186,22.04670421266166,39.23064971095894
2024-10-11,SKU016,31.544390345659902,23.209803561171682,40.18683181726925
2024-10-12,SKU016,40.24827117729008,31.33218218216605,48.954440824290096
2024-10-13,SKU016,39.34944562554561,30.81474584259715,47.74653412964416
2024-10-14,SKU016,31.36959192274745,22.501442342328804,39.965420716271446
2024-10-15,SKU016,32.45132912471594,23.27640356777352,41.42887254824255
2024-10-16,SKU016,32.45269046577114,24.20095118742208,41.25816585627931
2024-10-17,SKU016,31.4590806268215,22.316365542030585,39.98410526492918
2024-10-18,SKU016,31.924303987271944,23.24243802331652,41.28303977453612
2024-10-19,SKU016,40.59966151853769,32.206985520078035,48.9498701993159
2024-10-20,SKU016,39.67768596433173,30.53966020118488,47.956772486108825
2024-10-21,SKU016,31.681464395567865,22.56167063318407,40.31138041172642
2024-10-22,SKU016,32.754667068988496,24.539593326585475,41.24591740794628
2024-10-23,SKU016,32.75597649561753,23.824305084223276,41.36244850290223
2024-10-24,SKU016,31.77101402161113,23.23483288881195,40.56212646923671
2024-10-25,SKU016,32.25335210166877,23.671395841582175,40.53847034089278
2024-10-26,SKU016,40.95361057776254,32.587302611623294,49.19084180408937
2024-10-27,SKU016,40.06320678472384,30.772181439344187,48.48737061350453
2024-10-28,SKU016,32.10370826081355,23.444532687000567,41.48691842966786
2024-10-29,SKU016,33.2169062023702,24.867672450741196,41.919808989655884
2024-10-30,SKU016,33.259302320619,24.746199266693463,41.52088689419406
2024-10-31,SKU016,32.31410473084246,24.001711457863266,40.38171606234209
2024-11-01,SKU016,32.832319006278624,24.523633123390546,41.68456147098721
2024-11-02,SKU016,41.561930345972755,33.36201369651021,50.28529401902867
2024-11-03,SKU016,40.69174406754397,32.029881584262796,49.206970050109554
2024-11-04,SKU016,32.740830423961,23.923051279755605,41.57162254170888
2024-11-05,SKU016,33.848689017374944,24.438986046519762,42.219759364292116
2024-11-06,SKU016,33.869822602905394,24.997171979059615,42.258814842625696
2024-11-07,SKU016,32.885813132672716,24.349307851213386,41.23888701307758
2024-11-08,SKU016,33.346483564692775,24.229208199346846,42.27117791860954
2024-11-09,SKU016,41.99913902838141,33.43707612821222,50.68860485432266
2024-11-10,SKU016,41.03245252453961,31.938512203091793,49.70188454747617
2024-11-11,SKU016,32.96593951480166,24.024155534577083,41.62680977598053
2024-11-12,SKU016,33.94013546913811,25.053044581522332,42.52231345924029
2024-11-13,SKU016,33.81116544257545,24.925643300194753,42.71814463505556
2024-11-14,SKU016,32.66279831600057,24.35923070065152,41.54652762532731
2024-11-15,SKU016,32.9475695297605,24.081065993341017,41.856755963819154
2024-11-16,SKU016,41.415966720444544,33.06508339974631,50.55859710038486
2024-11-17,SKU016,40.260244753431806,32.05477295253377,49.49994474517788
2024-11-18,SKU016,32.003816282337326,22.649478233841403,40.32977865866796
2024-11-19,SKU016,32.79133409523697,23.92561023789702,41.85160756512714
2024-11-20,SKU016,32.48315686347394,23.657216249424415,40.98841913664431
2024-11-21,SKU016,31.167293756151835,22.936552364815814,39.866989383192355
2024-11-22,SKU016,31.300414780509705,22.748540518985067,40.28901580941262
2024-11-23,SKU016,39.63692440711326,31.199883557243144,48.7044686886284
2024-11-24,SKU016,38.37266814823264,30.113807618801445,47.04401248392779
2024-11-25,SKU016,30.03422133078784,21.917025029800957,38.44372860132011
2024-11-26,SKU016,30.76887927946979,22.625136632867196,39.65932389636546
2024-11-27,SKU016,30.439043239441393,22.508522590389678,38.85624692140989
2024-11-28,SKU016,29.13409989353125,20.833201088609883,37.51514431871351
2024-11-29,SKU016,29.3113833328884,20.054179488335006,38.38932159922844
2024-11-30,SKU016,37.72521858529726,29.387046669178726,46.120875625582
2024-12-01,SKU016,36.57061741384406,27.99093470147774,44.773164163102386
2024-12-02,SKU016,28.372576136929112,19.878105704206828,36.45066690903978
2024-12-03,SKU016,29.276094641757147,21.034723764859578,37.47867641788741
2024-12-04,SKU016,29.14061032271714,20.666060729813513,36.97266907453699
2024-12-05,SKU016,28.051943658341976,19.329131461833523,36.96250843338027
2024-12-06,SKU016,28.46334263287908,20.336476392006944,37.28269496455994
2024-12-07,SKU016,37.12462298416572,28.097910293501304,45.20949967109361
2024-12-08,SKU016,36.22597245641919,27.73061595456481,44.44719392360065
2024-12-09,SKU016,28.28736593320818,20.651542775487005,36.15274557787248
2024-12-10,SKU016,29.448707484734953,20.870286118531414,38.141622689641345
2024-12-11,SKU016,29.564389747338687,21.335902933000618,38.065466939328736
2024-12-12,SKU016,28.715363954378436,20.285076970640898,37.09858526321729
2024-12-13,SKU016,29.350304442416125,20.520808725071053,37.80040860851021
2024-12-14,SKU016,38.21486134194002,29.29706394839711,47.05472855659789
2024-12-15,SKU016,37.495566559407095,29.542748154929125,46.14466371862722
2024-12-16,SKU016,29.70933714415672,20.677135213468606,38.113039088745104
2024-12-17,SKU016,30.993689659163238,22.26871350539879,39.92541982111528
2024-12-18,SKU016,31.20135399632731,22.62974942949109,39.786203635694335
2024-12-19,SKU016,30.41237847225326,21.516399601624588,39.03107048678949
2024-12-20,SKU016,31.075309081244498,22.123947866064384,39.69752954425935
2024-12-21,SKU016,39.936436232742686,31.214920410648222,47.69540885929254
2024-12-22,SKU016,39.18367427385776,30.402150912050878,47.73371964545374
2024-12-23,SKU016,31.336018656223757,22.774661422028306,39.921316578501525
2024-12-24,SKU016,32.53369568244476,24.24496179340873,41.56605166705713
2024-12-25,SKU016,32.63269510380544,23.026443396016123,41.2482860985428
2024-12-26,SKU016,31.716779698698417,22.35607152491164,40.15830405096573
2024-12-27,SKU016,32.23855740153779,23.272033099799646,41.23616640347468
2024-12-28,SKU016,40.94861232447031,33.15498535985444,49.564478678959226
2024-12-29,SKU016,40.039263226591316,31.18798023902899,48.36970834400245
2024-12-30,SKU016,32.03389768891587,23.617814732663053,41.085971338271214
2024-12-31,SKU016,33.07700038070423,24.847773210798216,41.5102414668462
2025-01-01,SKU016,33.02856909023074,24.803631511782367,41.506425754716695
2025-01-02,SKU016,31.976015908560775,23.545989797301957,40.386028208732604
2025-01-03,SKU016,32.375142158259365,23.703076763040794,40.99318245934892
2025-01-04,SKU016,40.97918611065254,32.404596677016755,49.274746982937394
2025-01-05,SKU016,39.982514349866385,32.073455380843875,48.89928542038813
2025-01-06,SKU016,31.909906882193525,23.002529254960905,40.17427724571335
2025-01-07,SKU016,32.906555702860786,24.162077593752542,41.45799289879464
2025-01-08,SKU016,32.83247126664727,24.939254188862048,41.23167097497588
2025-01-09,SKU016,31.774394451881353,23.044324621578212,40.513929609218096
2025-01-10,SKU016,32.186802230875124,22.951553871081614,39.97022750505201
2025-01-11,SKU016,40.821005144881255,32.25977897705214,49.238326826692166
2025-01-12,SKU016,39.86890595518529,30.3607630217056,48.529211133985996
2025-01-13,SKU016,31.852367585486594,22.64100769545982,41.00244652503334
2025-01-14,SKU016,32.91330764249466,23.80931363952661,41.3527571208431
2025-01-15,SKU016,32.908211165497214,24.49782935072268,41.405066008939265
2025-01-16,SKU016,31.92015610612804,23.057490855399116,40.25323617260335
2025-01-17,SKU016,32.39993645982939,23.97458422924116,40.81057389757085
2025-01-18,SKU016,41.09527774516533,32.600701380053216,49.37380581765466
2025-01-19,SKU016,40.19471078775161,31.780025549249167,48.805267278618494
2025-01-20,SKU016,32.21704859186065,23.885298678924734,40.99013234014138
2025-01-21,SKU016,33.30158043395042,24.90802867854192,41.77518501652976
2025-01-22,SKU016,33.302671942850914,24.851596529405015,42.514690347532806
2025-01-23,SKU016,32.301863130846016,23.40573494098722,40.457788632185135
2025-01-24,SKU016,32.74904718176735,24.02797458207025,41.501451270869424
2025-01-25,SKU016,41.391723056246214,32.945072541519444,50.032744801698755
2025-01-26,SKU016,40.418886761745064,32.485529396552,48.678163668466254
2025-01-27,SKU016,32.35050551764143,23.47356539701724,40.84940288679997
2025-01-28,SKU016,33.32768896967022,25.06003240274733,41.55367385807295
2025-01-29,SKU016,33.20724680853731,24.275911461757918,41.68012468133217
2025-01-30,SKU016,32.07372590109507,23.47054287173023,39.77117043134078
2023-01-01,SKU017,40.39037618062151,31.77233794801976,48.932431903182795
2023-01-02,SKU017,31.33194628766151,22.744034956989235,40.07756278990377
2023-01-03,SKU017,30.78833260786339,21.95733678762498,38.7870755836436
2023-01-04,SKU017,30.859183982041863,22.42195597423956,39.18281298089734
2023-01-05,SKU017,31.477618785970687,22.436113620233805,39.44669733692798
2023-01-06,SKU017,31.300623711470664,22.386900118860574,39.68880698970724
2023-01-07,SKU017,40.90424073890745,32.17830816734952,49.50730082951085
2023-01-08,SKU017,40.757194793392074,32.08977710922971,49.754204999231035
2023-01-09,SKU017,31.779396561645022,23.21915324617754,40.48704280478136
2023-01-10,SKU017,31.31547780155413,22.577141632813042,39.73961038298741
2023-01-11,SKU017,31.46273356686462,23.006073355920783,40.315044137699864
2023-01-12,SKU017,32.151831222309255,23.22629390252432,41.22434739913137
2023-01-13,SKU017,32.03728226900239,23.31640802631491,40.9049515072563
2023-01-14,SKU017,41.69270698543329,33.18748377187437,51.00614580299035
2023-01-15,SKU017,41.58454208453047,33.27643586221006,50.230853269182845
2023-01-16,SKU017,32.630623425854985,24.299593354121043,41.196801592599954
2023-01-17,SKU017,32.17379860211505,23.266254516193513,40.75078581188056
2023-01-18,SKU017,32.30994131341689,23.236392767315134,40.78371099407332
2023-01-19,SKU017,32.96872497285533,24.313328174370927,41.571711959838666
2023-01-20,SKU017,32.8041492909549,23.782246973721737,41.3579752760356
2023-01-21,SKU017,42.389847800315955,33.0543042720064,51.23113617409089
2023-01-22,SKU017,42.19282477666994,33.71814234242349,50.68363240093518
2023-01-23,SKU017,33.1320522093102,24.593388903208844,41.583522184055944
2023-01-24,SKU017,32.55208066460603,23.714018600069068,41.398540509365276
2023-01-25,SKU017,32.55103542887035,24.467064365783315,41.059578866144136
2023-01-26,SKU017,33.06135532340638,24.522457615613295,42.007459862163024
2023-01-27,SKU017,32.74026837805527,24.156789625062434,41.45426227996392
2023-01-28,SKU017,42.16503324947902,33.586678636816394,50.64117734593487
2023-01-29,SKU017,41.806596237701854,32.99638205581016,50.41948820689021
2023-01-30,SKU017,32.588096392719414,24.023023520624374,41.097032432252966
2023-01-31,SKU017,31.858374790117594,23.271000285199015,40.96658441232359
2023-02-01,SKU017,31.719861938264888,22.887466960327348,41.16981656633471
2023-02-02,SKU017,32.109203559820685,22.973702008133486,40.82102272401919
2023-02-03,SKU017,31.687621978032162,23.14606409552674,40.099244449362246
2023-02-04,SKU017,41.03604515230161,32.001320681287794,49.550981131360444
2023-02-05,SKU017,40.62865639645183,32.08587522554275,48.706423357132046
2023-02-06,SKU017,31.39130038299929,22.617496078007527,40.63965241820983
2023-02-07,SKU017,30.67490446567852,22.353626686878798,39.48401410539247
2023-02-08,SKU017,30.58329198868123,21.432143267961607,39.28919312768329
2023-02-09,SKU017,31.05375020219205,23.18379770456348,39.90539888737781
2023-02-10,SKU017,30.747351989131964,21.75746159355688,39.32692465814844
2023-02-11,SKU017,40.244064954693734,31.160277665468087,48.52188342602984
2023-02-12,SKU017,40.01630190202641,31.31812150931564,48.11407171874604
2023-02-13,SKU017,30.987348731949687,21.81115418589483,39.798705727826245
2023-02-14,SKU017,30.504828657029947,21.533142696462406,38.464728938744486
2023-02-15,SKU017,30.6685786730857,22.349002377506878,39.60339681059011
2023-02-16,SKU017,31.411299612401056,22.64332753822019,40.40438523910429
2023-02-17,SKU017,31.38897714156523,22.942213182406324,39.79117677378875
2023-02-18,SKU017,41.17610491808833,32.5398127388566,49.707212649888774
2023-02-19,SKU017,41.239361123539574,32.59176508941197,50.03818642169592
2023-02-20,SKU017,32.496171293314106,23.42109711846989,41.3483078894943
2023-02-21,SKU017,32.288312846726114,23.825927435524605,40.717470023495935
2023-02-22,SKU017,32.70993363685308,24.18935904280003,41.071575561425306
2023-02-23,SKU017,33.688342097663664,24.78485618484666,41.95240646644524
2023-02-24,SKU017,33.87456261335469,25.236989906013378,42.52330548869143
2023-02-25,SKU017,43.83868369025171,35.406477879259,52.08328745660066
2023-02-26,SKU017,44.04364674821056,34.94762649074507,52.580073123797774
2023-02-27,SKU017,35.40390530015235,26.68926990568245,44.439542657293785
2023-02-28,SKU017,35.25910724646733,27.550594301685354,43.61849845909996
2023-03-01,SKU017,35.70217034449805,26.627096157232618,44.55716919571579
2023-03-02,SKU017,36.66010673808497,28.618068259189926,45.663870100037634
2023-03-03,SKU017,36.78458907115785,28.232663176399193,45.243413149300586
2023-03-04,SKU017,46.647285295938175,37.80851054066948,55.36899379617557
2023-03-05,SKU017,46.713610173604486,38.32722153569935,55.65650693132964
2023-03-06,SKU017,37.901324067828945,28.793555725698642,46.55417316011045
2023-03-07,SKU017,37.554133222527724,28.97353259108562,46.34809759567854
2023-03-08,SKU017,37.769663648427866,29.126421227710487,46.95686503856331
2023-03-09,SKU017,38.48016711097735,29.821998012799213,46.83608330033558
2023-03-10,SKU017,38.34295483127616,29.627290502167185,46.92868664671466
2023-03-11,SKU017,47.93558949200492,39.82173400188957,56.95700631339709
2023-03-12,SKU017,47.72948733101405,39.14997756770595,55.751336395569425
2023-03-13,SKU017,38.64836490674991,29.99113112006863,46.658139689116986
2023-03-14,SKU017,38.04168879575757,29.023157239497248,46.993113309698536
2023-03-15,SKU017,38.012504409348885,28.84326986978838,46.31746681954564
2023-03-16,SKU017,38.4980063281964,29.530403895313185,46.81488661172523
2023-03-17,SKU017,38.15984944570828,29.50715495874875,46.54185165344047
2023-03-18,SKU017,47.57923483799195,38.862968746064155,56.58127487639579
2023-03-19,SKU017,47.2304250290764,38.509908878183964,56.08202228231929
2023-03-20,SKU017,38.03912559737441,29.42908557175306,47.02463088099396
2023-03-21,SKU017,37.3558931613821,28.059747837151942,46.08150730369342
2023-03-22,SKU017,37.283947048973914,28.321148144148722,46.30565578840193
2023-03-23,SKU017,37.75974751337251,29.125878053053544,46.01759767916763
2023-03-24,SKU017,37.44333954020142,28.72880927690049,46.51392106454794
2023-03-25,SKU017,46.91349523704816,38.494882105482034,55.23060425196824
2023-03-26,SKU017,46.64130788124706,38.16778847327512,55.66405247148268
2023-03-27,SKU017,37.548672356930396,28.842894840380065,47.12426082839874
2023-03-28,SKU017,36.981809240940166,28.380178859657068,44.96115793292833
2023-03-29,SKU017,37.03920657844703,28.116735791683332,45.82992367044789
2023-03-30,SKU017,37.6523385483835,28.77902241639358,46.61622211123043
2023-03-31,SKU017,37.47615610731228,29.2301611918153,46.07762554500503
2023-04-01,SKU017,47.08437846007716,38.71136084780206,56.274624185294265
2023-04-02,SKU017,46.94323422125788,38.24186202103451,55.59478416633874
2023-04-03,SKU017,37.97008283454644,29.083565817678796,46.84178866785647
2023-04-04,SKU017,37.50706951273204,28.083002258503917,45.9256019225788
2023-04-05,SKU017,37.649184018769944,28.907867909047567,45.89388793465387
2023-04-06,SKU017,38.32507915659823,29.141105197847878,46.9995569260434
2023-04-07,SKU017,38.18764120072575,29.817605775707186,46.41046155316749
2023-04-08,SKU017,47.80933882395037,39.018223918076636,56.56030591658014
2023-04-09,SKU017,47.65599771919713,39.465057681187055,56.65072062970954
2023-04-10,SKU017,38.64543049558273,29.880776377034508,47.013679165997395
2023-04-11,SKU017,38.12107482893079,29.81334970416455,47.11065654519946
2023-04-12,SKU017,38.18001062428691,29.411877979986045,46.81255621356424
2023-04-13,SKU017,38.75371320026682,30.07912730077146,47.66402554534971
2023-04-14,SKU017,38.49853654898016,30.545004832545057,46.3637901265807
2023-04-15,SKU017,47.99095567628157,39.16433410762379,56.69854761050539
2023-04-16,SKU017,47.701218231049445,39.26425516388767,56.53139592111011
2023-04-17,SKU017,38.551838492134536,30.28225447359265,47.08008069337979
2023-04-18,SKU017,37.89109056361687,29.73935732744813,46.52059985833353
2023-04-19,SKU017,37.82087568054316,28.853322327734237,46.34086725943545
2023-04-20,SKU017,38.277324936270325,29.99234891583789,46.55767297678327
2023-04-21,SKU017,37.921135824384066,29.89242627164713,47.078614047529896
2023-04-22,SKU017,47.332675852705265,38.33249685807547,55.83466011503349
2023-04-23,SKU017,46.985507485777845,37.98484740225501,55.377931273409
2023-04-24,SKU017,37.80477121083236,29.245341914086715,46.57910430470438
2023-04-25,SKU017,37.140586878292495,28.443845525862784,46.177474737429854
2023-04-26,SKU017,37.09585099559376,27.94914026095686,46.003037636510015
2023-04-27,SKU017,37.60679346276536,28.45677802885579,46.663122904787365
2023-04-28,SKU017,37.333293651603896,28.42309794918396,46.14210970053916
2023-04-29,SKU017,46.853989885995276,38.30653826760646,56.13544122970629
2023-04-30,SKU017,46.639836638903816,37.97306019035971,54.697642954163314
2023-05-01,SKU017,37.61254556762653,28.925752222843887,46.38176976530314
2023-05-02,SKU017,37.11806912756726,28.215977161075067,45.55243029033888
2023-05-03,SKU017,37.254502351215784,28.775750541357432,46.09261387944952
2023-05-04,SKU017,37.95276355144532,29.53775899656102,47.030887106235404
2023-05-05,SKU017,37.86705056122832,28.851762085912963,46.02582406004322
2023-05-06,SKU017,47.57010280547507,38.54424895222803,56.418824598095206
2023-05-07,SKU017,47.52691939350916,38.506823417985004,55.93404667736357
2023-05-08,SKU017,38.65336496163721,30.392572331592874,47.44851865415443
2023-05-09,SKU017,38.28981749135441,29.67134368428943,47.27376115674121
2023-05-10,SKU017,38.52922915563177,30.32033025321345,47.40128786633568
2023-05-11,SKU017,39.29795653632503,30.9815171593292,47.218524110142646
2023-05-12,SKU017,39.24635264582415,30.524664873436592,47.995824665342376
2023-05-13,SKU017,48.94414722273051,40.09158841815445,57.432153311172755
2023-05-14,SKU017,48.8542621243399,39.98592672553377,57.23069946276906
2023-05-15,SKU017,39.89149073346965,31.06462367067151,49.10306279867566
2023-05-16,SKU017,39.39619342594532,31.006304717539177,47.62958258001104
2023-05-17,SKU017,39.462378667143334,30.759978858524082,48.28445256324945
2023-05-18,SKU017,40.01852533227186,30.647800794520176,48.68485634913735
2023-05-19,SKU017,39.71813869556683,30.999426037302115,47.67498891957507
2023-05-20,SKU017,49.13506733005885,39.85635718710103,57.6789102420086
2023-05-21,SKU017,48.73722925403678,39.31301027324126,57.43827409179524
2023-05-22,SKU017,39.445178451910266,30.719343662446807,48.72783656504473
2023-05-23,SKU017,38.60566669031374,29.365633289677476,48.34867381946186
2023-05-24,SKU017,38.319573583448324,29.89594418025313,47.19485433215775
2023-05-25,SKU017,38.52256443195084,30.120448371349603,47.206537498825234
2023-05-26,SKU017,37.875472524744495,29.237145837044302,46.3806055319181
2023-05-27,SKU017,46.95943766345516,38.65864473260923,55.28010856672716
2023-05-28,SKU017,46.24945389000521,37.1503104912312,55.02908084817683
2023-05-29,SKU017,36.67276219901342,28.239132161445085,45.661323988454214
2023-05-30,SKU017,35.58224766698078,26.792024641222056,43.918134820508584
2023-05-31,SKU017,35.084218274592686,26.316968944731897,43.46641747592275
2023-06-01,SKU017,35.1189288407675,26.31914242911329,43.73370504891563
2023-06-02,SKU017,34.35085024214967,25.963642458718496,43.2045677261759
2023-06-03,SKU017,43.36371858607606,34.75800656389903,51.54613194965688
2023-06-04,SKU017,42.63401959780381,33.91076584934228,51.67050352054708
2023-06-05,SKU017,33.08934559249914,24.554829361603336,41.22341829161278
2023-06-06,SKU017,32.08178532112399,23.557289602351307,40.98885629669798
2023-06-07,SKU017,31.715724071985704,23.010870001692968,39.61333575108749
2023-06-08,SKU017,31.928416799658798,22.792787434978035,40.53930052446956
2023-06-09,SKU017,31.380333077120532,23.058424388195192,39.911802672820684
2023-06-10,SKU017,40.650306470116725,31.885727411736795,49.405850580217916
2023-06-11,SKU017,40.209140894062884,31.444279626205375,48.853123352796445
2023-06-12,SKU017,30.978108066862426,21.73034395658845,39.688669821046666
2023-06-13,SKU017,30.30249262501279,21.284080149415097,39.15310219410398
2023-06-14,SKU017,30.279558198108532,21.634323222328593,39.153639875119055
2023-06-15,SKU017,30.83929288377876,22.740506425502524,39.304234071864414
2023-06-16,SKU017,30.63492843884255,20.953660900178892,39.593072108250055
2023-06-17,SKU017,40.23826131641481,31.193042537966708,48.665838710565865
2023-06-18,SKU017,40.113423730786934,31.121550771267756,48.42388839958765
2023-06-19,SKU017,31.17553471779732,22.554433684611606,39.89594184729138
2023-06-20,SKU017,30.764383943174337,22.013505206549674,39.18907039985199
2023-06-21,SKU017,30.97251817512723,22.055076510999953,39.810816657862794
2023-06-22,SKU017,31.72608599718431,23.15989390885014,40.508404233706464
2023-06-23,SKU017,31.67543281848902,23.05718351272858,40.13585552671193
2023-06-24,SKU017,41.39047267802625,32.537432094690395,49.84002206796089
2023-06-25,SKU017,41.334484089902496,32.779769059816246,50.16502560878413
2023-06-26,SKU017,32.42275965723616,23.672707153855214,41.154991964186586
2023-06-27,SKU017,31.99626266582765,23.319545002258092,40.430646344635065
2023-06-28,SKU017,32.14966171122888,23.856900588458366,40.56901525547384
2023-06-29,SKU017,32.81210070884298,24.115320915452646,41.98487334257114
2023-06-30,SKU017,32.63769870148118,23.87873720372465,41.43202328910149
2023-07-01,SKU017,42.200808825691446,33.78906992539869,51.114199647377376
2023-07-02,SKU017,41.96968697472045,33.30264290842968,50.80189714047983
2023-07-03,SKU017,32.86500350388094,24.823163816877432,41.385469701745954
2023-07-04,SKU017,32.233355033202514,23.526451168440726,40.750818241538056
